ri1,ro1,ri2,ro2,ri3,ro3,rot1,rot2,x1
0,5,23,38,51,58,84,45,19
0,5,17,31,46,51,76,75,5
0,8,23,34,44,49,166,50,9
0,14,29,38,48,60,100,118,16
0,6,30,37,49,60,36,39,16
0,10,22,33,44,53,140,76,6
0,10,20,28,47,54,174,70,15
0,5,15,21,53,60,92,25,8
0,9,20,31,50,56,147,43,5
0,7,19,32,45,55,134,19,5
0,5,21,27,40,50,78,45,5
0,5,32,40,53,59,79,77,12
0,6,21,36,48,57,77,76,9
0,5,19,34,48,56,140,21,7
0,8,25,33,47,59,54,17,6
0,6,19,31,55,60,100,21,8
0,8,23,33,43,52,53,54,12
0,15,25,34,49,59,156,74,15
0,7,22,27,39,44,92,39,12
0,9,21,27,38,53,66,28,9
0,7,19,28,43,49,61,29,9
0,6,17,37,48,53,137,96,25
0,18,30,37,51,56,103,17,7
0,7,19,34,45,55,131,15,5
0,6,29,42,53,60,67,150,23
0,8,20,32,44,55,141,70,16
0,15,26,42,52,59,89,94,7
0,11,24,33,43,54,157,44,12
0,13,25,41,53,59,166,55,19
0,7,24,32,48,53,172,61,11
0,14,27,32,47,56,98,21,7
0,7,19,30,43,54,169,121,5
0,11,24,35,45,58,94,20,7
0,10,24,30,53,60,141,53,9
0,8,21,29,44,54,72,40,14
0,5,21,39,49,56,97,36,9
0,11,21,30,47,55,110,152,5
0,5,24,39,51,60,41,151,22
0,6,19,32,46,53,51,76,11
0,11,24,32,42,53,130,34,8
0,6,18,30,40,59,80,127,19
0,7,17,33,43,54,90,33,8
0,8,28,43,54,60,112,139,21
0,5,17,29,39,49,115,19,5
0,6,22,27,43,51,159,14,5
0,13,25,30,42,58,151,25,6
0,23,33,39,50,56,132,60,14
0,9,21,30,51,56,84,25,5
0,8,20,41,51,57,68,46,12
0,15,28,33,49,58,152,161,10
0,10,21,26,38,48,105,57,9
0,5,21,27,37,51,40,46,8
0,13,26,39,49,59,73,16,5
0,13,25,34,45,53,164,22,7
0,16,30,35,49,56,108,40,12
0,14,26,33,43,52,143,45,9
0,12,22,32,50,58,107,76,13
0,9,22,31,44,49,141,89,15
0,6,23,31,45,57,91,61,13
0,11,22,28,41,54,134,20,5
0,7,19,34,47,54,70,91,18
0,10,28,43,55,60,143,20,5
0,8,20,29,39,45,94,48,15
0,12,22,35,47,53,144,24,8
0,5,17,36,48,58,138,127,28
0,12,22,31,51,56,144,163,8
0,7,21,40,53,58,114,42,9
0,8,33,43,54,60,41,25,8
0,8,24,34,47,58,171,48,18
0,18,30,39,51,58,112,34,12
0,5,15,32,44,54,101,72,18
0,7,24,33,47,57,104,95,12
0,15,25,30,47,55,163,23,8
0,7,19,25,41,51,71,63,8
0,6,16,25,41,51,72,83,14
0,5,20,34,46,58,44,31,11
0,8,31,37,50,55,122,92,5
0,8,20,25,36,44,70,33,8
0,7,17,25,53,60,150,42,14
0,10,22,33,43,53,137,30,11
0,6,16,30,52,59,81,49,10
0,5,16,31,50,60,155,59,19
0,6,17,23,50,58,110,61,9
0,9,25,36,49,59,140,70,10
0,21,32,42,52,58,126,26,6
0,7,19,40,54,59,107,21,5
0,8,27,37,50,56,141,28,6
0,12,22,27,38,59,172,129,13
0,11,29,37,48,57,142,144,20
0,6,23,38,53,59,126,153,25
0,5,27,32,47,60,150,58,11
0,13,23,28,39,60,171,19,5
0,7,19,36,47,55,164,65,20
0,12,34,39,50,59,114,46,14
0,6,17,23,43,58,106,36,10
0,11,23,39,51,56,103,40,9
0,6,20,36,48,59,110,51,10
0,10,27,34,48,53,80,28,10
0,8,19,42,52,57,155,41,9
0,5,21,30,45,59,112,66,9
0,9,28,33,48,53,99,69,11
0,5,16,24,46,52,66,156,12
0,11,25,39,49,55,63,167,7
0,10,33,38,50,56,81,122,15
0,5,21,33,47,54,150,48,16
0,5,24,30,41,54,50,47,12
0,7,19,31,44,56,156,58,12
0,10,30,35,47,57,149,14,5
0,10,32,37,47,56,115,24,7
0,8,20,26,45,59,133,114,12
0,5,17,26,47,56,97,39,7
0,11,21,30,51,57,93,65,12
0,5,16,39,55,60,112,40,16
0,11,21,31,53,58,107,129,20
0,7,22,27,41,51,110,46,9
0,6,20,30,49,60,166,116,18
0,8,21,42,54,59,70,31,11
0,6,25,42,54,60,143,94,17
0,13,34,40,50,57,117,24,7
0,5,22,32,44,49,149,37,6
0,8,22,30,50,55,168,88,9
0,6,27,40,50,57,137,78,26
0,7,19,29,43,50,135,52,16
0,7,18,37,48,56,111,34,13
0,9,21,31,46,53,144,16,5
0,7,17,23,44,56,165,121,7
0,9,24,29,47,54,74,119,14
0,14,25,40,51,60,172,18,7
0,5,22,31,44,55,81,14,5
0,8,18,37,51,60,134,24,7
0,9,20,28,42,56,94,34,12
0,17,28,35,48,55,142,68,7
0,18,28,35,50,56,123,171,15
0,5,19,31,43,56,166,77,8
0,5,16,30,40,58,91,150,18
0,9,20,33,44,58,159,112,16
0,7,17,25,46,59,159,52,6
0,7,20,30,40,48,125,144,9
0,11,22,28,44,54,132,81,7
0,5,34,40,53,59,128,97,5
0,5,19,34,48,53,67,58,5
0,5,16,30,45,59,95,132,5
0,5,15,31,43,60,130,100,23
0,12,25,30,45,55,139,36,11
0,7,22,27,44,55,116,81,11
0,12,28,38,48,54,165,29,11
0,6,34,39,50,57,131,42,8
0,6,21,34,46,59,174,41,10
0,19,35,40,53,60,112,71,12
0,6,19,33,45,53,136,107,20
0,11,26,37,48,54,79,46,13
0,5,16,23,44,55,99,158,13
0,10,24,37,49,59,121,122,19
0,6,26,36,50,60,49,135,5
0,7,24,37,51,59,54,43,5
0,7,22,30,43,59,164,15,5
0,9,19,31,48,53,150,27,5
0,5,15,22,35,53,137,27,5
0,12,36,42,52,59,72,55,14
0,10,20,29,44,49,145,153,5
0,8,23,28,38,49,90,152,6
0,7,24,40,51,58,114,65,15
0,6,20,27,39,44,164,51,11
0,6,31,37,49,55,110,57,10
0,17,27,40,50,56,171,38,9
0,7,18,26,43,49,120,170,13
0,8,25,34,44,57,58,38,13
0,10,21,33,49,60,168,35,14
0,5,17,26,43,49,130,23,6
0,19,29,37,54,60,172,129,18
0,12,30,39,53,59,144,11,5
0,7,18,36,50,56,83,33,11
0,15,28,33,43,55,100,41,6
0,5,19,29,44,57,95,81,6
0,5,15,20,51,57,155,47,10
0,5,20,36,52,58,111,113,7
0,6,18,32,52,60,170,75,18
0,6,19,37,51,56,99,137,25
0,5,22,30,43,58,101,40,14
0,8,26,32,45,57,92,16,6
0,10,28,39,51,58,151,170,5
0,6,24,30,41,53,72,19,6
0,10,22,27,53,58,163,162,11
0,10,25,32,43,50,130,163,16
0,7,17,26,42,56,127,78,16
0,9,23,28,54,60,100,38,13
0,11,29,35,45,54,144,55,15
0,9,21,29,47,55,112,165,6
0,13,27,39,51,56,159,160,6
0,10,31,43,53,60,51,168,26
0,8,27,33,50,60,162,77,6
0,21,36,42,52,58,131,17,6
0,5,23,28,52,58,54,37,9
0,8,19,29,43,53,173,60,16
0,6,17,25,45,58,140,36,11
0,11,23,31,46,60,117,21,5
0,11,25,33,43,57,114,90,14
0,11,22,34,50,57,103,23,7
0,6,24,41,51,58,53,87,17
0,6,32,42,53,58,84,32,6
0,8,21,27,39,57,168,163,13
0,7,19,42,54,59,150,136,28
0,10,21,31,42,57,148,112,17
0,12,34,42,54,60,152,15,7
0,9,22,31,41,55,65,39,8
0,10,23,36,51,58,140,56,5
0,7,23,32,49,59,51,45,7
0,14,32,37,49,55,140,86,7
0,5,26,36,46,51,53,20,5
0,9,25,35,49,59,173,146,10
0,12,25,31,44,56,129,97,7
0,5,16,27,39,59,139,131,18
0,5,16,24,48,60,100,41,13
0,5,16,26,39,48,127,17,5
0,7,20,33,45,51,108,30,6
0,8,18,28,50,57,73,33,9
0,11,25,32,45,53,66,44,9
0,6,26,33,51,58,40,48,13
0,5,28,41,51,60,82,129,6
0,8,28,40,51,57,100,120,16
0,5,31,38,49,55,36,111,7
0,13,24,41,55,60,150,53,12
0,12,31,36,52,60,70,124,12
0,7,18,35,48,60,139,63,22
0,9,27,33,43,56,106,146,7
0,15,27,40,55,60,99,68,16
0,9,23,32,45,52,102,133,11
0,10,25,35,49,57,119,42,14
0,6,18,35,48,54,76,60,20
0,5,26,31,50,58,155,56,13
0,5,27,33,46,60,164,43,15
0,22,32,38,48,57,155,50,18
0,7,24,32,42,58,112,152,11
0,6,23,34,48,54,50,39,8
0,5,19,33,52,57,124,42,6
0,5,23,28,47,52,136,13,5
0,6,20,37,49,57,139,91,12
0,7,17,24,36,55,174,35,8
0,10,20,27,39,50,142,145,6
0,15,32,44,54,60,65,112,24
0,13,31,38,52,57,156,47,7
0,11,26,31,41,50,70,48,13
0,9,27,41,54,60,164,70,22
0,9,21,33,44,56,113,110,12
0,7,23,29,40,55,69,33,8
0,11,26,39,53,60,152,17,7
0,12,24,36,46,60,85,74,9
0,8,22,29,47,56,148,21,8
0,8,27,36,48,55,72,15,6
0,11,22,31,45,60,116,56,13
0,10,20,32,43,51,83,21,6
0,6,20,26,47,57,96,47,9
0,15,27,36,51,58,152,70,8
0,5,17,34,46,55,83,41,8
0,6,17,23,38,45,61,22,6
0,6,19,27,45,57,143,174,17
0,5,17,25,45,51,54,65,15
0,5,15,32,43,51,98,88,14
0,5,16,21,40,48,129,98,10
0,10,30,35,47,54,65,110,8
0,12,26,33,52,59,166,48,9
0,7,24,42,54,59,135,87,15
0,5,18,23,44,58,126,29,7
0,9,20,25,43,53,82,113,5
0,11,35,40,50,55,173,21,8
0,5,20,26,39,54,136,47,6
0,8,25,32,51,58,136,17,5
0,6,20,32,49,56,83,48,10
0,10,30,41,52,58,79,107,9
0,7,18,24,45,53,100,48,8
0,12,26,32,45,52,144,56,12
0,7,26,34,52,57,103,52,8
0,5,21,36,47,59,94,90,14
0,8,19,27,38,49,112,34,9
0,8,20,25,42,57,96,76,8
0,9,24,36,46,53,76,77,13
0,9,27,41,55,60,58,31,9
0,13,26,39,49,56,171,160,10
0,18,28,39,49,54,169,43,8
0,9,20,37,53,58,104,70,22
0,16,29,38,48,59,112,71,18
0,11,27,36,46,55,65,90,8
0,6,17,36,52,60,57,92,9
0,9,20,41,52,57,67,142,16
0,10,20,37,49,57,104,69,24
0,7,27,35,54,60,109,46,8
0,11,24,31,41,50,96,108,5
0,11,31,37,51,57,164,42,14
0,17,30,39,54,60,118,167,10
0,16,32,38,48,57,163,128,16
0,20,30,39,49,57,168,137,7
0,10,25,41,55,60,92,169,9
0,6,27,35,50,57,71,151,20
0,12,26,34,48,57,150,124,9
0,7,21,35,49,54,95,67,19
0,5,15,30,42,54,165,143,23
0,10,27,32,47,54,133,115,8
0,5,15,30,47,52,90,43,14
0,17,35,44,54,59,72,76,23
0,12,29,34,48,54,113,27,9
0,7,20,30,45,54,91,66,12
0,5,17,24,35,53,79,46,6
0,6,19,24,34,47,167,55,11
0,10,25,32,45,60,121,74,16
0,6,21,30,46,57,125,40,9
0,8,20,44,54,60,111,173,14
0,8,33,42,54,59,106,139,9
0,6,18,31,49,55,131,122,22
0,6,23,28,44,51,52,30,8
0,8,21,30,42,55,161,56,9
0,10,20,34,51,60,105,33,9
0,8,21,29,41,56,102,31,10
0,16,29,38,53,59,152,64,14
0,5,26,32,53,58,167,41,12
0,5,25,37,50,57,133,124,20
0,8,21,26,44,55,158,169,12
0,20,30,35,46,52,127,51,8
0,7,21,32,42,53,59,117,20
0,10,25,38,49,54,169,59,23
0,5,15,31,41,58,121,18,6
0,6,33,38,52,60,155,13,5
0,13,24,34,46,54,148,113,12
0,8,21,43,53,58,149,145,22
0,7,17,23,38,60,109,30,8
0,8,30,36,51,59,153,34,11
0,7,19,32,52,57,99,45,10
0,10,22,28,44,49,78,108,15
0,22,33,38,48,57,110,49,16
0,11,24,32,52,58,109,128,5
0,16,27,40,53,60,101,23,6
0,7,20,38,50,60,170,65,26
0,9,27,32,50,59,116,85,8
0,6,29,36,52,57,134,67,19
0,7,25,34,44,59,125,107,12
0,10,29,34,44,53,73,173,14
0,20,40,45,55,60,126,168,8
0,8,31,38,50,58,146,29,5
0,13,24,39,50,59,124,116,28
0,7,22,28,42,57,168,68,14
0,19,30,41,53,58,167,43,17
0,12,23,34,50,55,106,101,19
0,6,20,26,37,49,75,52,6
0,8,30,41,53,58,103,19,6
0,5,22,32,45,58,68,125,16
0,5,20,25,40,51,61,132,7
0,19,32,40,51,58,159,163,21
0,9,25,39,50,60,99,88,26
0,6,27,37,51,58,135,104,5
0,6,24,35,45,53,86,60,8
0,8,25,38,51,56,74,131,7
0,13,27,32,44,50,141,151,5
0,8,19,26,40,47,119,18,6
0,8,22,36,46,55,160,87,19
0,11,21,35,52,59,164,27,11
0,9,20,32,45,54,132,114,8
0,9,20,32,48,53,102,93,10
0,7,20,40,52,57,142,43,8
0,7,17,27,52,59,117,92,9
0,6,16,27,42,50,156,105,13
0,7,21,36,49,57,64,71,26
0,15,29,39,50,60,120,55,5
0,9,20,35,53,60,133,154,14
0,5,26,35,50,59,161,36,14
0,6,22,34,53,60,118,33,7
0,5,15,20,36,47,84,37,8
0,16,29,36,49,57,87,140,8
0,9,20,32,42,50,169,133,15
0,5,15,31,41,48,84,114,12
0,9,26,32,46,54,97,59,13
0,12,25,31,46,57,157,94,10
0,6,17,29,46,60,162,22,7
0,9,24,36,46,59,117,32,9
0,12,31,41,51,57,75,22,7
0,8,20,26,41,55,152,50,5
0,5,20,40,52,57,164,31,12
0,7,19,24,36,42,167,76,10
0,9,27,43,54,60,149,36,14
0,5,23,33,43,55,157,17,5
0,7,20,31,53,60,117,40,18
0,6,17,37,49,58,163,24,9
0,6,16,25,40,55,137,67,14
0,12,23,36,47,56,78,73,19
0,23,33,38,50,59,147,92,9
0,5,24,43,53,60,127,45,13
0,6,29,40,54,60,137,28,6
0,5,15,33,47,55,161,113,7
0,16,32,38,48,53,159,57,16
0,7,17,29,41,60,124,27,7
0,10,30,35,45,60,80,135,7
0,6,18,26,45,56,140,118,14
0,11,27,38,48,53,84,129,8
0,7,17,26,46,54,94,16,5
0,8,33,42,54,59,112,123,19
0,10,23,30,42,54,161,52,17
0,7,17,26,41,51,74,55,15
0,10,23,35,53,59,106,72,13
0,9,27,35,48,53,129,137,6
0,10,24,35,53,60,103,116,22
0,8,19,27,38,56,141,58,15
0,11,25,35,51,57,127,28,9
0,7,20,33,51,59,109,125,6
0,5,20,26,40,57,160,51,8
0,10,26,37,48,60,80,146,10
0,14,25,36,48,58,173,55,20
0,6,16,24,53,60,168,36,6
0,13,26,43,53,59,74,122,32
0,6,21,30,42,58,79,140,13
0,6,23,32,52,60,160,165,15
0,6,19,30,52,58,65,70,20
0,5,18,32,43,52,62,164,23
0,6,18,24,39,57,72,21,5
0,6,18,27,41,52,164,67,17
0,11,21,34,48,58,164,23,7
0,5,25,31,41,60,81,51,14
0,13,30,40,51,59,77,62,8
0,7,18,28,55,60,170,98,13
0,9,21,34,46,51,158,30,10
0,7,18,23,34,53,77,35,9
0,10,29,37,50,59,145,18,5
0,12,26,38,53,60,160,76,22
0,12,22,30,43,49,89,147,8
0,8,18,33,48,55,74,63,21
0,6,19,24,35,46,103,155,12
0,7,24,29,40,59,45,108,8
0,11,29,35,46,60,82,100,8
0,22,32,37,47,60,125,49,6
0,6,17,22,42,60,138,131,7
0,11,24,30,49,57,97,59,15
0,6,16,35,47,58,73,61,13
0,13,24,32,43,55,85,83,17
0,8,20,35,49,56,64,157,22
0,5,22,30,51,56,146,76,5
0,7,21,29,41,47,107,91,13
0,6,25,32,43,59,132,123,8
0,6,22,28,50,58,152,99,8
0,12,27,32,48,54,82,159,13
0,18,29,34,50,57,139,29,12
0,14,24,35,45,50,121,118,11
0,5,18,23,34,59,53,48,8
0,6,18,38,49,60,85,67,23
0,5,17,35,48,53,99,116,16
0,5,17,27,46,56,83,159,18
0,10,20,26,36,50,90,30,6
0,13,28,35,51,59,152,59,17
0,5,32,39,49,58,98,85,12
0,8,23,35,46,55,73,81,13
0,9,20,29,40,47,128,76,5
0,10,23,32,48,60,122,57,7
0,8,22,29,48,59,120,42,7
0,18,31,38,49,58,118,53,5
0,15,28,38,54,60,127,77,7
0,8,27,36,52,58,109,38,11
0,8,22,33,51,60,120,48,17
0,5,26,34,48,55,123,58,18
0,7,17,25,50,60,117,20,6
0,7,26,38,49,58,136,88,19
0,9,23,28,38,53,77,100,6
0,10,21,29,40,60,126,113,15
0,11,22,28,43,53,170,90,12
0,14,25,40,54,59,85,51,20
0,5,18,30,43,57,149,32,10
0,11,23,37,50,59,136,42,14
0,6,20,32,44,50,95,25,8
0,16,27,42,52,59,128,67,7
0,11,26,32,45,51,74,127,5
0,11,25,32,50,59,118,48,7
0,8,23,31,53,59,71,66,6
0,10,26,37,52,57,155,135,21
0,6,24,32,46,54,57,168,13
0,7,17,28,46,59,122,34,11
0,5,16,22,47,55,97,37,6
0,6,18,25,35,55,80,166,15
0,7,20,29,44,54,96,80,14
0,10,20,28,45,56,76,154,11
0,6,21,36,48,57,62,145,20
0,13,27,37,47,52,174,137,10
0,9,25,34,53,59,154,121,17
0,5,25,34,46,59,37,65,12
0,11,29,38,48,56,64,55,10
0,7,30,36,51,56,51,172,10
0,6,28,33,50,59,100,25,5
0,10,23,36,48,57,77,51,7
0,9,23,37,48,53,125,39,10
0,5,27,32,47,60,49,62,9
0,5,32,43,53,59,128,35,7
0,11,22,31,41,53,117,75,13
0,16,27,32,43,56,129,109,12
0,8,18,23,34,43,143,60,5
0,13,27,34,44,53,76,72,15
0,6,16,24,34,41,102,19,5
0,5,19,35,46,55,62,112,8
0,8,18,24,36,46,85,71,8
0,5,18,30,46,52,83,51,15
0,10,24,37,48,54,140,23,6
0,5,20,33,45,57,78,54,9
0,5,23,29,47,54,111,14,5
0,10,25,33,46,56,157,34,13
0,9,20,30,40,55,108,88,10
0,5,29,38,55,60,91,120,13
0,13,27,34,44,54,169,28,8
0,13,23,40,54,60,101,77,25
0,7,28,33,48,54,119,24,9
0,6,30,37,53,59,165,148,15
0,11,31,39,53,60,119,85,5
0,7,26,31,45,57,164,22,8
0,6,18,28,39,46,91,41,13
0,5,15,22,38,59,170,72,11
0,6,16,27,43,49,137,160,5
0,5,22,32,42,48,84,109,9
0,5,20,27,40,55,151,144,8
0,5,19,24,43,53,147,74,11
0,8,25,32,42,53,74,64,6
0,16,30,37,52,57,112,101,8
0,8,19,31,44,60,173,14,5
0,7,26,36,49,59,121,13,5
0,11,32,40,50,59,67,38,13
0,7,17,33,43,48,88,99,14
0,8,22,43,53,59,171,54,6
0,6,27,36,47,53,92,56,21
0,9,28,36,48,54,170,14,5
0,8,19,28,44,50,144,41,6
0,5,26,31,44,51,32,80,14
0,7,21,27,38,51,142,58,9
0,5,19,31,53,60,90,63,11
0,5,18,24,44,49,132,73,10
0,10,23,28,39,48,114,15,5
0,10,23,38,53,60,149,58,10
0,5,23,32,46,51,116,32,5
0,6,16,34,53,60,121,65,15
0,5,18,37,50,59,73,57,10
0,11,21,35,45,56,161,161,9
0,5,15,22,34,44,143,42,12
0,6,27,32,49,55,145,171,15
0,6,28,33,45,60,118,71,15
0,5,19,24,38,55,44,22,5
0,10,23,29,44,51,101,104,12
0,5,17,36,51,56,87,31,11
0,5,18,33,50,57,92,93,14
0,8,19,36,46,54,80,15,5
0,5,32,37,52,58,80,68,11
0,8,20,27,44,54,103,172,11
0,9,25,33,49,56,145,131,16
0,12,22,34,46,51,112,62,7
0,5,26,33,45,54,45,77,11
0,13,23,39,50,55,157,33,13
0,7,21,28,41,51,152,76,15
0,11,21,26,41,52,98,36,12
0,6,23,34,53,59,169,40,15
0,7,18,31,41,46,102,66,14
0,8,20,30,44,49,154,24,9
0,5,16,22,33,45,152,170,8
0,6,25,34,48,53,63,128,14
0,5,25,36,48,57,95,33,9
0,7,22,32,43,54,111,69,16
0,6,18,33,51,57,123,88,16
0,6,25,34,44,49,148,95,17
0,7,22,28,40,53,60,119,9
0,8,18,29,41,59,127,100,6
0,5,19,31,46,54,117,50,9
0,16,26,36,50,56,103,16,5
0,11,24,31,42,58,154,18,6
0,6,21,36,50,60,60,36,8
0,7,21,29,40,51,61,50,5
0,7,24,34,45,52,129,13,5
0,6,24,35,52,58,56,35,14
0,13,27,34,49,56,104,109,15
0,11,36,41,51,60,93,16,6
0,15,34,41,52,59,81,28,6
0,7,17,33,49,55,128,56,23
0,5,25,38,48,53,55,19,6
0,7,29,43,54,59,137,98,25
0,7,18,28,53,58,165,70,17
0,13,26,35,48,57,105,56,15
0,12,23,35,46,55,94,59,16
0,11,22,28,45,60,147,37,7
0,5,27,36,46,54,152,157,9
0,9,25,30,45,52,66,49,9
0,8,25,35,46,52,102,136,13
0,9,23,30,45,52,147,29,9
0,5,26,38,51,59,61,25,5
0,12,23,38,53,59,122,19,8
0,21,32,41,54,59,158,125,14
0,12,26,33,49,55,126,50,8
0,20,33,43,53,58,113,117,5
0,8,25,36,47,59,88,35,5
0,7,28,43,54,59,84,73,13
0,10,20,29,39,44,90,113,11
0,6,16,28,50,59,118,91,7
0,8,23,28,48,53,95,13,5
0,12,24,34,53,59,126,64,13
0,7,19,26,42,47,84,36,12
0,8,23,31,43,59,113,45,10
0,7,19,32,50,59,69,85,19
0,7,21,36,48,59,171,142,22
0,14,26,38,49,58,154,80,8
0,12,24,37,47,56,99,103,10
0,8,28,34,51,58,77,15,6
0,5,18,24,43,59,126,67,8
0,12,25,41,54,60,153,107,30
0,5,19,30,41,58,64,60,15
0,5,15,25,39,44,157,40,7
0,20,30,35,46,52,108,154,7
0,6,28,39,52,60,127,140,16
0,6,19,29,51,58,147,138,12
0,12,23,40,52,59,116,69,11
0,5,16,22,50,56,115,80,13
0,6,21,37,51,56,153,64,12
0,6,17,34,45,56,130,142,18
0,9,26,37,51,56,80,21,7
0,5,22,29,39,55,63,39,9
0,5,18,35,49,60,87,79,13
0,6,16,27,44,55,140,23,8
0,6,23,29,39,52,118,32,6
0,6,19,25,40,45,155,22,6
0,10,23,36,50,59,143,27,10
0,6,20,34,47,53,168,78,7
0,6,30,35,46,60,72,98,11
0,5,17,23,47,57,80,150,9
0,8,20,39,49,59,63,71,17
0,14,28,34,48,60,138,141,8
0,18,34,40,53,59,110,96,5
0,6,18,26,43,48,154,154,9
0,12,29,40,53,59,72,158,8
0,10,21,32,47,54,82,138,18
0,15,27,34,44,60,119,79,17
0,5,15,23,34,54,85,73,10
0,6,20,30,47,52,82,126,5
0,6,24,32,48,55,51,13,5
0,5,16,22,44,60,134,79,10
0,6,21,28,43,51,69,44,13
0,6,18,24,47,58,174,98,5
0,6,18,42,55,60,75,157,15
0,5,19,25,35,42,107,151,13
0,5,23,29,50,59,120,122,10
0,5,33,39,49,58,163,42,7
0,18,29,36,49,58,167,30,10
0,5,16,27,47,60,113,18,6
0,7,18,25,40,51,116,25,8
0,12,24,36,46,60,157,125,22
0,9,21,30,41,49,158,79,18
0,5,17,29,51,56,149,58,13
0,6,19,38,49,57,166,91,29
0,5,20,32,53,59,152,100,22
0,7,18,27,41,49,174,165,8
0,7,18,33,53,59,171,42,5
0,11,21,34,48,55,107,69,22
0,7,19,28,48,54,120,156,15
0,8,24,40,50,55,107,104,22
0,9,25,35,50,58,115,131,8
0,8,27,38,50,55,151,38,13
0,8,23,36,52,60,59,87,23
0,8,22,38,49,54,94,52,6
0,6,24,37,49,58,138,17,7
0,6,18,24,41,58,166,76,7
0,16,32,43,53,59,167,140,26
0,6,22,37,48,54,45,48,8
0,5,18,28,38,60,129,147,19
0,9,21,32,44,59,136,139,11
0,6,30,35,53,58,53,114,6
0,6,22,27,41,52,49,51,13
0,5,19,26,37,49,173,18,5
0,23,33,43,53,59,171,46,18
0,7,21,36,47,53,125,78,9
0,5,15,35,49,58,93,161,28
0,18,28,39,50,59,169,95,7
0,5,15,28,39,49,107,92,21
0,11,26,35,47,59,168,138,8
0,7,25,32,47,56,44,53,8
0,8,23,31,48,57,53,15,6
0,6,16,26,38,43,68,144,15
0,5,15,20,31,46,119,46,8
0,6,21,29,40,55,76,57,14
0,8,27,37,48,54,167,50,11
0,5,18,26,43,48,87,77,13
0,8,20,35,46,54,104,37,14
0,13,25,35,47,53,124,114,11
0,5,18,27,39,51,49,79,12
0,9,19,32,46,57,115,169,12
0,20,30,43,53,58,126,35,8
0,8,19,27,46,57,166,153,7
0,6,16,29,39,60,159,151,14
0,10,25,32,43,49,156,137,7
0,5,26,35,50,58,76,79,10
0,8,21,29,47,52,174,70,11
0,7,17,27,41,50,135,60,15
0,14,29,37,49,54,165,19,8
0,5,17,23,40,49,138,118,10
0,5,19,26,41,49,73,49,8
0,7,19,24,43,54,144,67,8
0,11,26,39,52,60,107,111,25
0,12,24,29,43,52,159,31,6
0,9,20,34,48,60,149,86,10
0,16,26,35,48,55,150,134,11
0,12,28,34,46,56,88,119,6
0,6,20,39,51,58,131,164,24
0,9,22,36,54,60,140,102,6
0,14,30,36,52,58,112,126,7
0,5,20,34,46,58,135,128,6
0,6,19,33,54,59,103,129,6
0,5,15,21,44,59,138,17,6
0,8,23,39,50,55,93,95,20
0,6,19,24,41,58,119,142,8
0,8,18,24,51,59,169,22,8
0,10,26,36,49,56,91,14,5
0,19,30,44,55,60,94,156,13
0,11,30,39,49,59,101,29,7
0,14,28,37,51,56,91,77,7
0,9,29,38,50,55,124,142,21
0,9,25,30,40,46,146,45,8
0,9,20,26,37,56,171,35,9
0,5,19,29,41,46,84,40,10
0,10,20,25,46,60,140,90,11
0,12,25,33,43,51,90,88,10
0,11,21,28,48,56,128,144,11
0,17,31,39,49,60,168,126,19
0,9,29,37,49,57,143,50,12
0,8,24,29,51,60,97,92,14
0,5,23,32,54,59,163,71,14
0,9,31,39,50,58,110,21,9
0,15,26,36,55,60,117,115,8
0,10,20,30,42,59,135,104,11
0,9,29,35,50,60,73,39,6
0,9,32,42,52,58,71,80,22
0,6,17,24,34,47,71,41,5
0,6,24,30,49,60,118,36,9
0,13,26,33,46,57,161,13,5
0,13,33,39,49,58,97,43,11
0,15,28,39,54,60,144,39,6
0,6,23,31,45,50,62,156,14
0,17,28,39,50,58,94,41,7
0,5,19,26,39,54,163,51,7
0,7,26,33,54,60,165,94,17
0,6,22,37,49,54,88,77,22
0,8,18,25,36,52,91,167,8
0,7,19,34,49,60,139,38,8
0,15,29,38,48,56,152,41,13
0,11,21,26,43,52,145,73,5
0,14,24,30,47,59,132,93,16
0,15,30,35,46,60,153,70,5
0,6,28,38,50,57,70,70,12
0,8,24,31,53,60,167,173,11
0,6,19,24,45,56,51,18,6
0,9,20,30,41,57,104,45,6
0,8,20,25,38,49,165,43,5
0,7,26,35,49,55,54,51,13
0,6,20,25,51,58,91,125,10
0,12,26,31,41,58,92,57,7
0,7,18,27,40,47,133,111,16
0,5,19,29,39,49,145,168,15
0,8,18,34,46,57,128,110,19
0,10,24,31,52,57,73,20,5
0,7,18,34,46,60,106,128,26
0,15,26,31,43,50,163,113,8
0,7,18,23,38,53,66,169,8
0,8,21,31,41,50,148,73,15
0,6,19,30,44,54,68,131,14
0,11,22,31,51,58,129,49,18
0,6,20,25,50,60,124,170,9
0,8,22,32,50,57,142,130,15
0,9,24,35,46,55,124,15,6
0,10,28,34,46,55,74,15,5
0,5,19,32,46,52,151,44,7
0,5,19,24,40,46,102,18,6
0,16,31,39,53,59,144,173,7
0,12,31,38,51,57,157,22,9
0,9,24,29,43,55,124,62,10
0,5,22,28,44,60,47,78,13
0,12,23,35,47,56,105,100,23
0,13,37,43,53,60,167,45,16
0,6,23,32,48,57,67,130,17
0,6,27,34,53,60,75,40,9
0,14,25,30,40,48,157,63,12
0,13,30,36,47,54,151,119,11
0,5,24,37,51,60,130,109,26
0,5,28,33,52,60,46,80,7
